ID,FEMALE,MALE,AGE,ETHBLACK,ETHHISP,ETHWHITE,S,MARISTAT,SINGLE,MARRIED,COHABIT,OTHSING,ASVABC,CHILDREN,EARNINGS,HOURS,TENURE,CHILDL06,CHILDL16,WORKING,EXP
5701,0,1,28,0,0,1,13,6,0,0,0,1,-.6016557,3,13.9,40,.0192308,1,0,1,3.807692
5702,1,0,28,0,0,1,16,3,0,1,0,0,-.1865832,2,9.29,8,2.538461,0,1,1,4.846154
5703,0,1,28,0,0,1,12,3,0,1,0,0,-.0845379,1,9.23,50,8.346154,1,0,1,9.653846
5705,1,0,31,0,0,1,17,3,0,1,0,0,.7997684,4,,,0,1,0,0,0
5706,1,0,29,0,0,1,16,3,0,1,0,0,.6958738,4,14,40,.0576923,1,0,1,5.442307
5707,1,0,27,0,0,1,12,3,0,1,0,0,-.6638191,6,7.65,40,.8846154,1,0,1,3.865385
5708,1,0,28,0,0,1,17,8,0,0,0,1,-.3502351,3,14.42,40,.9807692,1,0,1,3.980769
5709,0,1,31,0,0,1,9,3,0,1,0,0,-2.160586,3,,,0,1,0,0,1.403846
5710,1,0,29,0,0,1,18,3,0,1,0,0,.4874537,2,16.36,55,5.730769,0,0,1,5.730769
5714,1,0,28,0,0,1,16,3,0,1,0,0,-1.152532,3,12,40,1.75,0,0,1,4.653846
5715,0,1,31,0,0,1,12,2,1,0,0,0,-1.054848,4,8,24,.3076923,0,0,1,12.32692
5716,0,1,29,1,0,0,10,3,0,1,0,0,-.5379235,4,16.22,37,2.442308,0,1,1,4.807693
5717,1,0,28,0,0,1,12,8,0,0,0,1,-1.700713,1,,,0,1,0,0,4.192307
5719,1,0,27,0,0,1,16,3,0,1,0,0,-.138644,3,14.42,40,4.038462,1,0,1,4.25
5720,1,0,27,0,0,1,12,6,0,0,0,1,-.8102784,6,7.5,25,.6730769,1,0,1,5.615385
5722,1,0,30,0,0,1,18,3,0,1,0,0,-.2316497,3,19.23,40,1.134615,1,0,1,4.5
5724,0,1,30,1,0,0,17,3,0,1,0,0,-.1138124,3,15.38,40,4.307693,1,0,1,6.826923
5725,1,0,30,1,0,0,17,3,0,1,0,0,-.1698853,3,20.27,37,4.173077,1,0,1,6.75
5726,0,1,29,1,0,0,8,3,0,1,0,0,-2.430199,3,10.25,40,.3846154,0,1,1,8.365385
5727,1,0,27,1,0,0,11,3,0,1,0,0,-2.118362,3,,,0,1,0,0,0
5728,1,0,27,1,0,0,16,2,1,0,0,0,-1.21256,5,9.5,32,3.326923,0,0,1,3.326923
5729,0,1,31,0,0,1,12,2,1,0,0,0,-1.722646,2,11.95,40,4.288462,0,1,1,11.48077
5730,0,1,29,0,1,0,12,2,1,0,0,0,-2.174016,2,,,0,0,0,0,7.538462
5731,0,1,29,0,0,1,17,3,0,1,0,0,-.3117493,10,19.21,40,3.076923,0,0,1,6.269231
5732,1,0,27,0,0,1,8,3,0,1,0,0,-2.015085,4,,,0,1,0,0,.8269231
5733,1,0,28,1,0,0,18,1,0,0,1,0,-.9542729,5,11.2,35,4.480769,1,0,1,4.480769
5735,1,0,30,0,0,1,9,3,0,1,0,0,-1.318131,2,,,0,1,0,0,.9807692
5736,0,1,28,0,0,1,13,2,1,0,0,0,-.341594,2,15.08,40,2.442308,1,0,1,7.384615
5737,0,1,29,0,0,1,8,2,1,0,0,0,-.6930732,10,9.7,40,.0961538,0,1,1,8.096154
5739,1,0,27,0,0,1,16,2,1,0,0,0,1.467063,7,50.96,40,4.576923,0,0,1,4.576923
5741,1,0,27,0,0,1,13,3,0,1,0,0,.2400976,3,8,12,6.096154,1,0,1,6.884615
5742,0,1,31,0,0,1,8,8,0,0,0,1,-.7911158,3,10,40,.2692308,0,1,1,8.5
5743,0,1,30,0,0,1,16,3,0,1,0,0,1.263467,5,58.52,35,.5192308,1,0,1,8.653846
5744,0,1,28,0,0,1,14,3,0,1,0,0,.3487417,4,25.16,40,5.019231,1,0,1,8.75
5745,1,0,31,1,0,0,16,2,1,0,0,0,-1.170788,7,,,0,0,0,0,0
5746,0,1,29,1,0,0,15,2,1,0,0,0,.0471294,10,12.5,40,3.788461,0,0,1,4.096154
5749,0,1,27,0,0,1,9,2,1,0,0,0,-.4275944,4,12.18,50,3.442308,1,0,1,7.711538
5751,0,1,28,0,0,1,12,3,0,1,0,0,-.8311428,3,37.5,40,5.038462,1,0,1,9.903846
5753,1,0,27,0,0,1,10,3,0,1,0,0,-.118662,2,8.5,40,.5,1,0,1,2.442308
5755,0,1,30,1,0,0,12,2,1,0,0,0,-2.252323,4,12.5,40,9.461538,0,0,1,9.461538
5757,1,0,30,0,0,1,18,8,0,0,0,1,.0799797,5,,,0,1,0,0,2.846154
5763,1,0,30,1,0,0,18,3,0,1,0,0,.2336392,8,23.26,8,4.711538,1,0,1,4.711538
5765,0,1,31,1,0,0,18,2,1,0,0,0,-.7048551,2,25,40,.3846154,0,0,1,7.5
5766,0,1,27,1,0,0,12,2,1,0,0,0,-.935644,2,18.5,40,6.692307,1,0,1,6.692307
5768,1,0,28,1,0,0,19,2,1,0,0,0,.0004895,2,,40,2.057692,0,0,0,3.057692
5769,0,1,30,1,0,0,19,3,0,1,0,0,1.095147,3,29,40,6.076923,1,0,1,6.076923
5770,1,0,30,1,0,0,12,2,1,0,0,0,-2.125232,4,7,40,3.730769,0,0,1,5.807693
5771,0,1,31,1,0,0,12,3,0,1,0,0,.5554717,2,,,0,1,0,0,.5961539
5772,1,0,29,1,0,0,16,2,1,0,0,0,-.2705589,2,22.6,40,5.673077,0,0,1,5.711538
5773,1,0,27,1,0,0,12,2,1,0,0,0,-.7891304,3,10.13,35,7.807693,1,0,1,9.711538
5776,0,1,29,0,0,1,13,3,0,1,0,0,-.575636,2,8,60,.0192308,1,0,1,7.807693
5777,0,1,27,0,0,1,14,3,0,1,0,0,-.1618477,2,19,40,7.038462,0,0,1,7.788462
5778,1,0,27,0,0,1,18,2,1,0,0,0,.7909246,4,7.75,10,1.192308,1,0,1,3.903846
5781,0,1,31,1,0,0,8,7,0,0,1,0,-2.505618,4,17,40,.9230769,1,0,1,8
5783,1,0,29,0,0,1,14,1,0,0,1,0,.1080225,2,9.5,32,3.307692,0,0,1,3.673077
5786,0,1,30,1,0,0,12,3,0,1,0,0,-.7962381,10,15.5,40,6.557693,1,0,1,9.384615
5787,1,0,30,1,0,0,11,3,0,1,0,0,-1.425564,2,,,0,1,0,0,.1730769
5788,1,0,29,1,0,0,14,2,1,0,0,0,-2.16917,4,10.25,32,.8461539,0,0,1,8.134615
5790,0,1,31,0,0,1,18,1,0,0,1,0,.7474843,2,10,40,1.692308,0,0,1,4.826923
5791,0,1,29,0,0,1,12,2,1,0,0,0,-2.487442,2,23.65,40,.1730769,1,0,1,2.730769
5792,1,0,27,0,0,1,11,1,0,0,1,0,-1.914519,2,,,0,1,0,0,0
5793,0,1,30,0,0,1,12,1,0,0,1,0,-.1086924,3,9,42,.3846154,0,0,1,4.365385
5794,0,1,28,0,0,1,16,2,1,0,0,0,-.159512,3,14,50,1.115385,0,0,1,6.788462
5797,1,0,31,0,0,1,12,3,0,1,0,0,-.5651792,3,,,0,1,0,0,2.903846
5798,0,1,30,0,0,1,18,8,0,0,0,1,1.383025,3,,,0,0,0,0,3.653846
5799,1,0,31,0,0,1,14,3,0,1,0,0,.0312454,4,,,0,1,0,0,7.480769
5801,1,0,27,0,0,1,12,2,1,0,0,0,.5095528,4,13.63,40,4.403846,1,0,1,5.192307
5802,0,1,30,0,0,1,18,3,0,1,0,0,.7011269,2,13.65,50,3.980769,1,0,1,3.980769
5804,0,1,28,1,0,0,12,2,1,0,0,0,-2.462728,1,15,40,2.307692,1,0,1,7.865385
5806,0,1,27,1,0,0,14,1,0,0,1,0,-1.063269,1,20.15,40,.7115384,0,1,1,7.423077
5807,1,0,29,1,0,0,12,3,0,1,0,0,-1.822741,1,7.25,38,.2884615,1,0,1,7.961538
5808,1,0,30,1,0,0,12,2,1,0,0,0,-.4072848,5,,,0,1,0,0,5.519231
5809,0,1,29,1,0,0,12,3,0,1,0,0,-1.216033,5,,,0,0,0,0,5.615385
5810,1,0,31,1,0,0,17,3,0,1,0,0,-.7804756,6,,,0,1,0,0,4.769231
5811,1,0,29,0,0,1,14,8,0,0,0,1,.4976019,6,,,0,1,0,0,2.730769
5814,1,0,31,1,0,0,8,1,0,0,1,0,-.9883233,4,,,0,0,1,0,.0961538
5815,0,1,30,1,0,0,6,2,1,0,0,0,-2.287004,4,,,0,0,1,0,2.711539
5816,0,1,27,1,0,0,12,7,0,0,1,0,-1.510859,3,16.55,40,3.538461,1,0,1,8.980769
5817,0,1,27,1,0,0,8,2,1,0,0,0,-2.261238,2,,,0,0,0,0,.3076923
5818,1,0,31,1,0,0,16,1,0,0,1,0,-.0382085,5,10.66,40,2.384615,0,1,1,6.307693
5819,1,0,29,1,0,0,12,2,1,0,0,0,-2.556447,4,,,0,1,0,0,1.076923
5822,1,0,30,1,0,0,10,3,0,1,0,0,-2.043258,6,,36,2.961539,0,0,0,8.211538
5823,0,1,28,1,0,0,9,2,1,0,0,0,-1.120898,6,11.3,40,.6923077,0,1,1,6.269231
5826,1,0,27,1,0,0,15,2,1,0,0,0,-2.314132,4,,,0,1,0,0,2.115385
5828,0,1,29,1,0,0,9,2,1,0,0,0,-.7518964,7,,,0,1,0,0,6.038462
5830,1,0,29,1,0,0,9,4,0,0,0,1,-1.271091,2,13,35,1.615385,1,0,1,9.673077
5831,0,1,31,1,0,0,14,3,0,1,0,0,-1.827917,4,17.05,44,7.076923,1,0,1,10.86539
5832,1,0,30,0,0,1,16,8,0,0,0,1,-1.40023,1,18.03,40,2.961539,0,1,1,3.692308
5833,0,1,30,1,0,0,8,2,1,0,0,0,-2.270516,2,9,35,4.692307,0,1,1,10.17308
5834,1,0,27,1,0,0,14,2,1,0,0,0,.2458111,2,,,0,1,0,0,1.846154
5835,0,1,30,1,0,0,7,8,0,0,0,1,-2.543178,5,,,0,1,0,0,0
5836,1,0,31,0,0,1,14,2,1,0,0,0,.4422107,5,17.65,40,8.692307,1,0,1,12.38461
5837,0,1,28,0,0,1,12,2,1,0,0,0,-.7378451,5,,,0,0,1,0,8.461538
5838,0,1,30,0,0,1,17,2,1,0,0,0,.2124122,2,,,0,0,0,0,3.269231
5839,1,0,29,0,0,1,17,3,0,1,0,0,.3575132,2,15.28,35,.7692308,0,0,1,4.480769
5840,1,0,30,1,0,0,18,2,1,0,0,0,-.2676373,2,12.98,40,4.538462,0,1,1,4.538462
5841,0,1,30,1,0,0,10,2,1,0,0,0,-2.627987,3,,,0,0,0,0,7.442307
5842,0,1,29,0,0,1,17,3,0,1,0,0,.8525,5,43.27,60,3.865385,0,0,1,6.480769
5843,1,0,29,1,0,0,15,8,0,0,0,1,-.0106997,2,7.25,40,.7884616,1,0,1,4.461538
5844,1,0,28,1,0,0,15,3,0,1,0,0,-.5639946,2,,,0,1,0,0,4.019231
5845,1,0,28,1,0,0,9,6,0,0,0,1,-1.580286,4,8.55,20,1.403846,1,0,1,2.788461
5846,1,0,29,1,0,0,12,3,0,1,0,0,-1.508995,2,7.25,34,1.134615,1,0,1,7.5
5847,0,1,31,1,0,0,12,2,1,0,0,0,-2.816215,6,7.33,40,.1153846,1,0,1,5.923077
5849,0,1,29,1,0,0,6,2,1,0,0,0,-1.968799,5,,,0,0,0,0,1.057692
5851,1,0,30,1,0,0,10,2,1,0,0,0,-1.379744,2,9.5,32,.7115384,0,0,1,8.576923
5852,0,1,29,1,0,0,6,2,1,0,0,0,-1.548873,6,8,40,3.692308,1,0,1,3.692308
5853,1,0,29,1,0,0,16,2,1,0,0,0,-.2135202,9,,,0,0,0,0,.0769231
5855,1,0,28,1,0,0,17,2,1,0,0,0,-.2441912,9,9.25,35,.7884616,0,0,1,.7884616
5859,1,0,31,0,0,1,14,3,0,1,0,0,.400411,2,13.36,40,7.096154,1,0,1,9.653846
5860,1,0,29,0,0,1,19,2,1,0,0,0,1.179773,3,15.38,40,4,0,0,1,4
5861,0,1,29,0,0,1,17,3,0,1,0,0,1.824198,4,35.63,40,5.711538,0,0,1,5.711538
5863,1,0,28,0,0,1,17,3,0,1,0,0,.8199123,5,,,0,1,0,0,3.788461
5864,1,0,31,1,0,0,12,2,1,0,0,0,-.3009858,6,,,0,0,0,0,2.076923
5865,1,0,31,1,0,0,14,2,1,0,0,0,-.1576492,3,13.05,40,8.288462,0,1,1,10.46154
5867,0,1,29,0,0,1,16,1,0,0,1,0,.3297125,1,13.75,40,1.173077,0,0,1,5.038462
5868,0,1,29,0,0,1,13,3,0,1,0,0,.4970211,2,7.25,20,6.923077,0,0,1,10.53846
5869,0,1,29,0,0,1,8,1,0,0,1,0,-1.546969,2,11.67,60,5.730769,1,0,1,13.90385
5878,1,0,30,0,0,1,16,3,0,1,0,0,-.1292183,3,17.88,40,3.480769,0,0,1,7.730769
5879,1,0,29,0,0,1,18,1,0,0,1,0,-.144647,3,16.35,40,2.673077,0,0,1,7
5880,1,0,27,0,0,1,20,3,0,1,0,0,.8194866,2,32.69,50,.1923077,0,0,1,1.403846
5883,0,1,29,0,0,1,16,1,0,0,1,0,1.545212,2,44.13,40,1.019231,0,0,1,6.615385
5885,1,0,30,0,0,1,13,3,0,1,0,0,-1.169647,5,,,0,1,0,0,7.980769
5886,1,0,29,0,0,1,15,3,0,1,0,0,.4379147,5,13.94,40,1.192308,1,0,1,7.153846
5890,1,0,30,1,0,0,16,2,1,0,0,0,-.3628313,3,12.73,40,1.692308,0,1,1,3.519231
5891,1,0,29,1,0,0,12,7,0,0,1,0,-.5437098,3,22.16,40,3.923077,0,1,1,4.576923
5892,1,0,28,0,0,1,13,3,0,1,0,0,.1042792,5,11.5,40,.5576923,1,0,1,5.538462
5894,0,1,30,0,1,0,12,2,1,0,0,0,-1.017236,2,10,40,.5961539,0,1,1,7.096154
5895,1,0,27,0,1,0,14,3,0,1,0,0,.4420139,2,10,35,.6153846,0,0,1,.6153846
5896,0,1,29,0,0,1,13,1,0,0,1,0,-1.280818,2,11.42,40,2.596154,0,0,1,7.923077
5897,1,0,29,1,0,0,16,2,1,0,0,0,-1.456318,7,21,40,3.903846,1,0,1,3.903846
5898,1,0,28,0,0,1,18,2,1,0,0,0,.4976683,1,24.04,40,2.346154,0,0,1,3.230769
5899,0,1,29,1,0,0,9,3,0,1,0,0,-.9115534,7,19,40,1.923077,0,1,1,8.980769
5900,1,0,27,1,0,0,13,2,1,0,0,0,-.5083506,6,,,0,1,0,0,2.211539
5901,1,0,31,0,0,1,7,3,0,1,0,0,-.8372211,3,8.5,15,.1346154,0,1,1,7.923077
5902,1,0,29,1,0,0,11,2,1,0,0,0,-.753653,3,,,0,1,0,0,6.846154
5905,1,0,30,1,0,0,13,3,0,1,0,0,-1.558862,3,,,0,1,0,0,2.134615
5906,0,1,30,0,0,1,17,2,1,0,0,0,.3835755,3,9.5,50,1.057692,0,0,1,4.538462
5907,0,1,27,0,0,1,12,3,0,1,0,0,.0902225,3,14,40,4.326923,0,0,1,4.961538
5908,0,1,29,0,0,1,16,3,0,1,0,0,.161598,2,35,45,2.75,1,0,1,6.269231
5909,1,0,27,0,0,1,16,3,0,1,0,0,.4578123,2,12.82,60,.1730769,0,0,1,5.384615
5912,1,0,29,0,0,1,13,3,0,1,0,0,.2856803,3,11.09,52,.5192308,1,0,1,8.038462
5914,1,0,30,1,0,0,12,2,1,0,0,0,-1.874281,2,8,40,.5576923,0,0,1,7.038462
5915,1,0,30,1,0,0,17,2,1,0,0,0,.195348,2,50,25,2.884615,0,0,1,7.019231
5916,1,0,28,1,0,0,16,2,1,0,0,0,-.617312,2,7.75,40,1.653846,1,0,1,2.711539
5919,1,0,29,1,0,0,11,3,0,1,0,0,-2.456877,3,7.25,,.4615385,1,0,1,1.730769
5920,0,1,28,1,0,0,9,1,0,0,1,0,-2.307777,3,7.25,30,.2307692,1,0,1,.7884616
5922,0,1,31,1,0,0,16,3,0,1,0,0,-.2567011,3,33.33,60,6.384615,1,0,1,9.807693
5923,0,1,31,1,0,0,16,8,0,0,0,1,-.4042736,2,,45,7.596154,0,1,0,8.153846
5924,0,1,31,1,0,0,14,3,0,1,0,0,-.0026709,4,19,42,5.403846,1,0,1,5.615385
5925,1,0,27,1,0,0,16,2,1,0,0,0,-.6046498,6,12.03,40,3.519231,1,0,1,3.519231
5927,0,1,28,1,0,0,8,2,1,0,0,0,-.7061178,2,,,0,0,1,0,1.057692
5929,1,0,27,1,0,0,10,2,1,0,0,0,-.6968964,8,,,0,1,0,0,0
5934,1,0,30,1,0,0,14,2,1,0,0,0,-2.324403,7,3.29,35,4.519231,1,0,1,4.519231
5935,0,1,29,1,0,0,12,2,1,0,0,0,-.5144128,1,,,0,0,0,0,6.153846
5936,0,1,27,1,0,0,14,2,1,0,0,0,-1.625145,2,,,0,0,0,0,5.153846
5938,1,0,31,1,0,0,13,2,1,0,0,0,-.6207948,2,8,15,.6730769,1,0,1,5.192307
5939,1,0,27,1,0,0,16,2,1,0,0,0,-.2418197,3,15,40,3.692308,1,0,1,3.692308
5941,0,1,30,1,0,0,15,2,1,0,0,0,1.438888,5,7.75,35,.2692308,0,0,1,6.615385
5942,1,0,29,1,0,0,12,1,0,0,1,0,-.2845111,3,7.25,34,2.923077,0,1,1,8.230769
5943,1,0,29,1,0,0,14,2,1,0,0,0,-1.037256,2,9,25,8.788462,0,0,1,8.788462
5944,1,0,27,1,0,0,14,1,0,0,1,0,-.1966608,2,11,40,.2115385,1,0,1,2.75
5945,1,0,29,1,0,0,12,2,1,0,0,0,.7521707,6,14.14,40,6.326923,1,0,1,9.711538
5946,1,0,29,1,0,0,18,1,0,0,1,0,.7531521,6,25,15,1.192308,0,0,1,3.461539
5947,0,1,28,1,0,0,12,2,1,0,0,0,-.6891735,4,10,34,.5192308,0,0,1,7.769231
5948,0,1,27,1,0,0,13,3,0,1,0,0,-.7936251,3,16.2,40,5.557693,0,1,1,5.730769
5950,0,1,28,1,0,0,17,3,0,1,0,0,.4765527,4,16.16,40,4.711538,1,0,1,4.711538
5951,1,0,31,1,0,0,18,2,1,0,0,0,.7380884,2,18.27,40,1.096154,0,0,1,9.615385
5952,0,1,31,1,0,0,17,2,1,0,0,0,-.4550785,3,19.79,40,4.711538,0,0,1,6.519231
5953,0,1,29,1,0,0,13,3,0,1,0,0,-.2493029,3,,84,1.615385,1,0,0,3.519231
5957,1,0,30,1,0,0,16,2,1,0,0,0,.2383684,2,19.6,40,4.826923,0,0,1,4.826923
5958,1,0,30,1,0,0,16,1,0,0,1,0,.4394956,3,20.93,40,4.846154,1,0,1,7.326923
5959,0,1,27,1,0,0,13,2,1,0,0,0,-.9623774,2,11,32,.8461539,1,0,1,.9807692
5960,1,0,31,1,0,0,15,3,0,1,0,0,-.573862,3,,,0,0,1,0,2.346154
5961,0,1,27,1,0,0,12,2,1,0,0,0,-.8409181,5,16.35,40,5.480769,1,0,1,7.346154
5963,0,1,29,1,0,0,11,4,0,0,0,1,-.9047467,5,7.25,32,1.403846,1,0,1,7.365385
5964,0,1,29,1,0,0,17,1,0,0,1,0,-.3772894,3,12.9,40,3,0,0,1,3
5965,1,0,27,1,0,0,17,2,1,0,0,0,.0067692,4,0,40,.1346154,0,0,0,.2115385
5966,1,0,30,0,0,1,18,1,0,0,1,0,.0598682,2,28.75,40,2.884615,0,0,1,2.884615
5969,0,1,29,0,0,1,12,3,0,1,0,0,-1.328217,2,15.35,50,9.730769,0,0,1,9.730769
5970,0,1,29,0,0,1,8,2,1,0,0,0,-1.405753,2,17.74,40,2.5,0,0,1,10.69231
5971,1,0,31,0,0,1,14,1,0,0,1,0,.3266529,7,75,40,4.230769,0,0,1,5.980769
5972,1,0,28,0,0,1,15,2,1,0,0,0,-.7221727,2,,,1.807692,0,0,0,1.807692
5974,1,0,28,0,0,1,17,3,0,1,0,0,-.412963,3,13.5,40,1.134615,0,0,1,3.519231
5978,1,0,27,0,0,1,16,1,0,0,1,0,.5521975,2,14.69,55,1.346154,0,0,1,5.076923
5979,1,0,30,0,0,1,12,8,0,0,0,1,-.3990449,2,0,30,4.076923,1,0,0,8.230769
5980,1,0,29,0,0,1,16,8,0,0,0,1,-.1985131,1,25.48,50,4.096154,0,0,1,4.711538
5981,1,0,29,0,0,1,10,2,1,0,0,0,.3920247,3,9,17,.75,0,0,1,9.942307
5983,0,1,28,1,0,0,14,2,1,0,0,0,-1.038727,2,21.5,42,4.615385,0,1,1,5.384615
5984,0,1,27,1,0,0,11,2,1,0,0,0,-1.352966,1,,,0,1,0,0,3.057692
5985,1,0,27,1,0,0,12,2,1,0,0,0,-1.039397,3,7.25,40,.2307692,1,0,1,3.442308
5986,0,1,30,1,0,0,15,2,1,0,0,0,-.656138,5,11.5,40,.75,0,0,1,7.75
5987,1,0,28,1,0,0,15,2,1,0,0,0,-.0834449,5,5,36,.3269231,0,1,1,3.346154
5988,1,0,30,1,0,0,16,2,1,0,0,0,.4868002,2,11.88,57,6.346154,0,0,1,7.75
5989,0,1,27,0,0,1,9,6,0,0,0,1,.0375708,3,11.11,45,.6923077,1,0,1,7.269231
5990,0,1,29,1,0,0,13,2,1,0,0,0,-.1037886,3,10,20,.6730769,1,0,1,7.980769
5991,1,0,30,1,0,0,12,2,1,0,0,0,-1.397186,4,,,0,0,1,0,.0384615
5992,1,0,28,1,0,0,14,1,0,0,1,0,-1.406244,3,10,35,5.980769,0,1,1,5.980769
5993,1,0,31,1,0,0,12,2,1,0,0,0,-2.029644,11,8,33,1.019231,0,1,1,6.230769
5994,1,0,29,1,0,0,12,2,1,0,0,0,-.9347509,9,9,15,.3269231,1,0,1,5.807693
5996,1,0,30,1,0,0,12,2,1,0,0,0,-.7417288,1,7.5,20,.0576923,1,0,1,5.5
5997,0,1,30,1,0,0,12,2,1,0,0,0,-3.053471,5,9.5,18,.2692308,0,0,1,6.634615
5998,0,1,31,1,0,0,10,1,0,0,1,0,-.3747868,4,,,0,0,0,0,3.192308
5999,0,1,29,1,0,0,13,3,0,1,0,0,-1.166325,3,,,0,0,1,0,.0384615
6000,0,1,30,0,0,1,14,3,0,1,0,0,.6553914,2,28.84,40,1.307692,1,0,1,10
6001,0,1,27,0,0,1,9,1,0,0,1,0,.1004635,5,10.5,35,2.980769,1,0,1,6.365385
6002,0,1,29,0,0,1,14,2,1,0,0,0,1.014717,4,8.61,25,.0961538,0,0,1,4.423077
6003,0,1,27,0,1,0,16,2,1,0,0,0,.7437832,4,36.54,50,.3076923,0,0,1,5.942307
6004,0,1,27,0,0,1,11,3,0,1,0,0,.3851054,5,11.16,39,5.519231,0,0,1,8.807693
6005,1,0,30,0,0,1,16,2,1,0,0,0,.6341083,2,28,40,.9807692,0,0,1,7.980769
6007,1,0,29,1,0,0,14,2,1,0,0,0,-.7426248,2,7.5,38,2.730769,1,0,1,7.807693
6008,1,0,31,1,0,0,10,2,1,0,0,0,-2.505784,2,8.5,30,2.5,1,0,1,8
6009,0,1,28,1,0,0,9,1,0,0,1,0,-2.402152,5,8.32,38,.1730769,0,1,1,5.230769
6011,0,1,30,1,0,0,12,2,1,0,0,0,-2.801587,3,,,0,0,0,0,5.365385
6012,1,0,31,1,0,0,12,1,0,0,1,0,-2.507863,1,7.5,23,.1730769,0,1,1,4.634615
6014,1,0,27,1,0,0,18,2,1,0,0,0,-1.129327,5,29.38,38,.8461539,0,1,1,2.134615
6015,0,1,28,1,0,0,12,2,1,0,0,0,-1.846289,4,,,0,0,1,0,9.634615
6017,0,1,30,1,0,0,9,2,1,0,0,0,-1.889271,5,,,0,1,0,0,6.403846
6018,0,1,31,1,0,0,14,2,1,0,0,0,-.7427698,3,11.39,40,5.788462,0,0,1,5.788462
6020,0,1,30,0,0,1,9,1,0,0,1,0,-1.384243,3,12,40,1.192308,0,1,1,8.653846
6022,0,1,30,0,0,1,12,1,0,0,1,0,-.4780194,2,13.5,40,3.730769,1,0,1,11.15385
6023,0,1,28,0,0,1,18,8,0,0,0,1,1.735713,2,25,40,2.634615,0,0,1,3.75
6025,0,1,31,0,0,1,12,2,1,0,0,0,-1.349682,5,6.55,16,1.134615,0,1,1,6.25
6027,1,0,31,0,0,1,20,3,0,1,0,0,1.276957,2,12.77,25,5.538462,1,0,1,6.076923
6029,1,0,30,0,0,1,13,8,0,0,0,1,.2018237,1,,,0,1,0,0,6.538462
6030,1,0,28,0,0,1,20,2,1,0,0,0,.511663,2,18.46,45,3.711539,0,0,1,3.711539
6032,1,0,27,0,0,1,12,8,0,0,0,1,-1.2167,2,8.98,40,5.75,1,0,1,8.942307
6034,1,0,28,0,0,1,10,3,0,1,0,0,-.7183154,3,10.58,52,2.038461,1,0,1,9.980769
6035,1,0,27,0,0,1,10,3,0,1,0,0,-.2896492,2,8.68,36,2.826923,1,0,1,6.576923
6036,1,0,30,0,0,1,12,3,0,1,0,0,-.5026686,2,9.97,40,11.96154,0,0,1,11.96154
6037,0,1,28,0,0,1,12,2,1,0,0,0,.0009907,3,9.5,40,1.634615,0,0,1,7.115385
6038,0,1,29,1,0,0,12,3,0,1,0,0,.49845,6,6.43,70,.3269231,0,1,1,8.403846
6042,0,1,28,0,0,1,14,8,0,0,0,1,.3972122,2,,,0,1,0,0,6.980769
6043,1,0,30,0,0,1,16,3,0,1,0,0,.2286501,2,15.39,40,1.673077,0,1,1,4.903846
6044,1,0,29,0,0,1,12,2,1,0,0,0,-.5320409,5,,,0,1,0,0,4.576923
6047,1,0,30,0,0,1,14,3,0,1,0,0,.958553,3,,,0,1,0,0,9.557693
6048,1,0,27,0,0,1,17,2,1,0,0,0,.1051568,3,7.25,24,.1730769,0,0,1,3.346154
6049,0,1,30,0,0,1,16,3,0,1,0,0,.647232,1,15,40,4.807693,1,0,1,4.807693
6051,1,0,31,0,0,1,12,3,0,1,0,0,-1.357613,2,8.19,25,4.461538,0,0,1,11.55769
6054,0,1,31,0,0,1,14,2,1,0,0,0,-.4560714,2,8,40,.2115385,1,0,1,4.423077
6056,1,0,28,0,0,1,14,8,0,0,0,1,.9905847,3,,,0,1,0,0,1.826923
6057,1,0,28,0,0,1,16,3,0,1,0,0,-.2616208,7,14.42,40,1.365385,0,0,1,5.980769
6059,0,1,30,1,0,0,15,3,0,1,0,0,-.7270724,2,14,40,1.903846,1,0,1,6.711538
6061,0,1,29,0,1,0,12,3,0,1,0,0,-.9106729,4,14.5,60,2.884615,0,0,1,9.846154
6062,0,1,27,0,1,0,9,1,0,0,1,0,-.7191572,4,20,40,3.692308,0,0,1,8.942307
6063,1,0,30,1,0,0,12,2,1,0,0,0,-.993507,3,16,40,1.211538,1,0,1,7.711538
6064,0,1,28,0,1,0,10,8,0,0,0,1,-1.548181,2,12.5,40,2.115385,0,1,1,11.11539
6065,1,0,30,0,0,1,15,3,0,1,0,0,.9208406,2,,,0,1,0,0,5.096154
6067,1,0,30,0,0,1,12,1,0,0,1,0,.5083571,3,17.09,45,4.423077,0,0,1,9.211538
6068,0,1,29,0,0,1,10,2,1,0,0,0,-.1726574,3,20,40,3.423077,0,0,1,8.288462
6069,0,1,27,0,0,1,10,2,1,0,0,0,-.3716959,3,5.17,90,1.596154,0,0,1,2.288461
6070,0,1,29,0,1,0,12,3,0,1,0,0,-.6707714,5,,,0,0,0,0,2.096154
6071,1,0,27,0,1,0,10,3,0,1,0,0,-2.061015,5,7.69,25,.7115384,1,0,1,.7115384
6073,0,1,29,0,0,1,12,3,0,1,0,0,.8457449,5,,40,6.826923,0,1,0,10.38461
6075,0,1,27,0,0,1,15,2,1,0,0,0,.1575875,3,41,40,3.826923,0,0,1,4.461538
6076,1,0,30,0,0,1,17,3,0,1,0,0,1.555421,2,13,3,4.403846,0,0,1,8.288462
